Bànnn wo,0
Hi chị,0
 áo cj mua ở đ z,0
 Chào chị ,0
 Chị,0
 Chị chảo e diii,0
 Chị chào em ik,0
 Chị gọi tên em điiii,0
 Chị ơi chị ăn gì mà nhìn giống con gái quá zợ,0
 Chị tâm xinh quá à ,0
 Chj dễ thương quá à ,0
 Có yêu chị đc hem chị ơi,0
 Cười nhẹ thôi c ơi. Răng nó ra ngoài hết rồi,1
 Dương Minh Nguyệt,0
 hi ngưu ma vương ,0
 Hôm nay chị dễ thương quá!,0
 Mụi to như chó,1
 Tiên nữ giáng trần ,0
 Wao thần bí ghê á,0
 xinh quá chị ơi,0
 Xinhhh quá à ,0
 Yêu chị Tâm thực sự hóng mãi,0
đéo thích️,1
đéo thích️,1
. Chào e đi chị oiwwww,0
. chị che cái mặt chị lại là nó sẽ thấy đc cái ap nha chị,0
. Hello cj ,0
.chào em vs ạ,0
.hello cj nha,0
.hello cj tâm ,0
.heloo chị yêu,0
:)) đéo thích ,1
:)) mắc cười quá ,0
:v c cmt rooi ghimm lên đi c,0
:v chưa hé lo em ,0
:v cười ít thôi :v đau lắm,0
-:v dạo này Po cuteee nhia,0
:v hello chị của êm,0
:v tải roài để lại cmt... Ở đó là Trần Thanh Tâm đưa tuii đến đây có đc hemm chị ,0
:vv c cứ nói vậy... Chứ c mà gọi điện tối sướng quá mất ngủ rồi saoo ,0
=)) chị xinh tóe,0
=)) dễ thương xểuu,0
=)) dẹo dữ v chị,0
=)))) app sát Tâm được hôngggggg,0
Ai cũng nghĩ theo hướng tích cực mà ko nghĩ thử thật tế thì nó tiêu cực vkl :),1
Ai đăng mấy em hốt phân zây tr,1
Ai đồ của ý nè TrươngThị NhưÝ,0
Ai gãnhh,0
ai gọi chắc tối mất ngủ,0
"Ai là hot girl. Đứa nào công nhận hay tự phong? ừ hot girl giờ nó như lá đa ấ",0
Ai làm bài tập về nhà chưa ,0
Ai lớp du chu cà mo,0
"Ai mà đồng tình với mấy con não ngắn này cũng ạ luôn. Đúng rằng việc học ko phải là con đường duy nhất dẫn đến thành công. Nhưng học vấn luôn là con đường dẫn người ta tới những hướng đi tốt cho cuộc sống. Học dốt mà kiếm tiền giỏi thì hay đó, nhưng được mấy người? Và đừng bao giờ cỗ suý cho việc học dốt nhưng chỉ cần kiếm tiền nhiều là hay. Vì sẽ có nhiều người ko theo đuổi con đường học vấn hay nghề nghiệp chân chính mà sẽ chạy theo làm những việc không chân chính, bất chấp thủ đoạn để kiếm tiền. Vậy xã hội này sẽ phát triển kiểu gì?. Mấy con nhỏ này ngoài việc làm trò mua vui cho thiên hạ để kiếm được nhiều tiền. Chứ có đóng góp gì tốt đẹp cho xã hội hay đất nước này ko?. Nhưng những người có học vấn giỏi sẽ là tương lai cho xã hội cho đất nước. Không học thì lấy đâu ra bác sĩ, kĩ sư, chuyên viên trong nhiều lĩnh vực để phục vụ và đóng góp cho xã hội này phát triển. Hay càng nhiều những người như Khá Bảnh, Đường Nhuệ, 5 Cam v.v thì đất nước này càng giàu mạnh. Đừng bao giờ dùng đồng tiền là thước đo giá trị của một con người. Tiền nhiều thì giàu nhưng nếu dốt thì tiền nhiều cũng chỉ làm giàu chứ ko có sang. Dốt thì dạy con cái sau này kiểu gì? Hay dạy nó là kiếm tiền thôi ko cần phải học. Hãy làm một chiếc điện thoại Smartphone chứ đừng làm chiếc điện thoại Vertu. Vì Vertu có đắt tiền, nhưng nếu chỉ để nghe và gọi thôi thì cũng đến lúc người ta cũng ko cần ngó ngàng tới nữa. Và nó đã bị khai tử rồi đó. Mấy con này cũng vậy.",0
ai mà gãnhhh,0
Ai mà thả phẫn nộ dữ vậy,0
Ai rãnh,0
Ai rảnh đâu share,0
Alo 1234,0
Alo chị,0
Alo cj Tâm nghe rõ tl️,0
Alo Vân Anh (Vanh) chó aloo,1
Alo vợ ơi,0
aloo hị ôi,0
Ăn gì nhạt quá má ơi,1
An Lương,0
An nhon ,0
Ăn rùi,0
Ấn tim quá tr vẫn kh được gọi tên xem tứk kh dậy,0
"Ăn trầu phải gối lá giông, áo chị to thế bên trong có gì ???",0
Anh gì ơiii thấyu tin này add em đi :vvv,0
anh í gu mặn thật :((,0
Anh ơi hỏi chị làm mũi đâu đi anh,1
anh said: sao chị xấu thế :(,1
Anh Thanh Niên xời =)) t xem suốt nhó ,0
anti chuẩn bị vào tấn công đi hihi,0
"Áo chị đẹp quá , chị mua ở đâu v ạ ?",0
Aop j chị,0
App bị chê vl mà pr cc đm :)))) tâm lồn xạo lồn quá huhu à địt mẹ này block mày chặn tao mày dơ như chó đm :) yên tâm nha tao tạo sẵn bảy bảy bốn chín cái acc để chửi cả họ nhà mày rồi ,1
App cái đau buoi,1
App cái lol nè . Nhìn muốn dã mỏ e ghê á :))),1
App dì ch,0
App dùng sao vậy chị,0
App gì v ạ,0
App gì v c,0
App gì v chị,0
App gì v Tâm,0
App gì vậy ạ??,0
App gì vậy chị,0
App gì vậy chị,0
App Goodnight này hay quá,0
App Goodnight nha mọi người ,0
App Goodnight trên Appstore và Google Play ,0
App j ạ,0
App j ạ,0
App j ạ,0
App j ă chị,0
App j an,0
app j chị,0
App j hả chị ????? ,0
App j vậy c,0
App là j ạ,0
App nào cũng hổng bằng app sát Tâm =))),0
App nào vậy chị,0
App này chỉnh mũi được khong chị ,1
App này để làm gì a,0
App này để làm j chị ,0
App này hay quá trời,0
App này là j ạ,0
App này là j ạ,0
App này là j ạ,0
App này là j ạ,0
App này sao vậy bạn,0
App này sao vậy bạn,0
App này xài sao vậy,0
App tên gì v ạ,0
App tên Goodnight hả Tâm,0
appp chàooo buổiiii tốiii à chị,0
Are you here,0
awww chị Vân xinh xẻo :3,0
Bả dễ thương kìa,0
Bà không đi học à?,0
Bán 500 ngàn đồng quế đi chị ơi :),0
Bạn này tên gì thế mn,0
Bảo Khánh Ha Viet Anh Phuong N T Dieu Anh,0
Bảo Nhi,0
Bắt chước phát ngôn của Ngọc Trinh mà,0
bé yêu ăn cơm chưa,0
Bh để mái nhìn xinh hơn đấy,0
Bị chửi nè 100%,0
bí hiểm vlonnnn,1
Bí mẹ mày á bí,1
Bích Trí dô coi ai đồ nek,0
Biến ik má,1
Biết vụ 1 đem 20chai chưa.kiếm ra tiền thì dễ nhưng phải đẹp nhé 🤣🤣🤣,0
Bình tĩnh nào mn,0
"Bỏ cái giọng đó đi pls, nói giọng bình thường được hong?",0
Bỏ chặn cmt của t đi m :)),0
bố con răng khìa,1
Bo ơi bo,0
Bởi vậy mới biết con gái không hơn nhau ở cái mặt mà hơn nhau ở cái đầu với nhân cách ,0
Bọn bán trôn nuôi mồm.,1
Bớt dẹo,0
Bớt dẹo ii chị,0
Bớt yêu chị tâm đi mấy mé =))) tao cừ t xĩu bh,0
btvv nha cj,0
Bữa nay chị cute qué đi thui,0
Bữa nay chị Tâm xinkkk,0
Bữa nay cutee quá nha chị...,0
Bùi Diệu Hoa vào nghe chị đi em :))),0
Bùi Yến Trâm,0
Bùn cừi lắm hả,0
Bùn woaaaa,0
Buồn của ảnh ,0
Buồn cười nhò ,0
Buồn cười quá à,0
Buồn cười quá à,0
Buồn cười quá haha,0
buồn cười quá Po ơi :))),0
Buonnnn quassss,0
Bx nay xinh gái phết,0
Bye chị nha,0
C cắt mái cute quá ,0
C cmt đi :v,0
C có sử dụng ko để e còn xàm xí cùng c,0
C cute quá,0
C đọc cmt của e đi ạ ,0
C đọc tên em đi,0
C ĐÓNG CUFG ANH VINH THÁM TỬ HẢ,0
C giống nyc em,0
C gọi tên em đi,0
C nói chuyện với anh đấy về cuộc sống và đời đi chị,0
C ơi c chọn e điiiii,0
C ơi c gọi đi,0
C ơi c nhớ chờ e nha e vx chưa download đc,0
C ơi em có mấy con bạn nó đi ăn kh rủ em giờ nên đánh nó kh c em tứk á,0
C ơi sao mồm c toàn nói linh tinh kh v:))):),1
C ơi. C tắt tính năng cmt của antifan rồi hả c? ,0
C ơii,0
C ơii,0
